Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit_Margin_%
ORD-00757,2023-10-21,2023-10-27,CUST-0055,Corporate,South,Telangana,Hyderabad,Groceries,Personal Care,Zenith Personal Care Pro,1061.09,1,0.2,41.22,2023,10,Oct 2023,3.88
ORD-00703,2024-08-26,2024-08-28,CUST-0311,Home Office,South,Karnataka,Bengaluru,Electronics,Tablets,Aura Tablets Eco,47896.51,3,0.1,1306.28,2024,8,Aug 2024,2.73
ORD-01539,2024-07-04,2024-07-05,CUST-0347,Consumer,South,Karnataka,Bengaluru,Clothing,Men's Wear,Orbit Men's Wear Max,15577.89,5,0.05,4918.79,2024,7,Jul 2024,31.58
ORD-01447,2023-10-11,2023-10-15,CUST-0235,Corporate,South,Karnataka,Bengaluru,Groceries,Personal Care,Crest Personal Care Lite,1115.39,8,0.3,-182.02,2023,10,Oct 2023,-16.32
ORD-00763,2023-01-01,2023-01-06,CUST-0292,Home Office,West,Rajasthan,Jaipur,Groceries,Personal Care,Vertex Personal Care Basic,5876.13,6,0.0,1419.53,2023,1,Jan 2023,24.16
ORD-01932,2024-11-20,2024-11-22,CUST-0259,Corporate,North,Punjab,Ludhiana,Clothing,Footwear,Zenith Footwear Basic,8771.08,2,0.0,2286.79,2024,11,Nov 2024,26.07
ORD-01510,2024-11-05,2024-11-07,CUST-0395,Consumer,South,Karnataka,Bengaluru,Office Supplies,Printers,Aura Printers Pro,24006.97,7,0.3,962.4,2024,11,Nov 2024,4.01
ORD-00315,2024-04-29,2024-04-30,CUST-0242,Home Office,South,Tamil Nadu,Chennai,Groceries,Personal Care,Aura Personal Care Lite,3572.22,5,0.2,276.07,2024,4,Apr 2024,7.73
ORD-01417,2024-04-28,2024-05-01,CUST-0280,Home Office,South,Telangana,Hyderabad,Office Supplies,Storage & Organizers,Atlas Storage & Organizers Basic,13117.88,3,0.0,3358.29,2024,4,Apr 2024,25.6
ORD-01573,2023-05-28,2023-06-02,CUST-0228,Consumer,West,Maharashtra,Pune,Groceries,Beverages,Orbit Beverages Lite,2271.82,3,0.0,529.45,2023,5,May 2023,23.31
ORD-00885,2023-08-03,2023-08-07,CUST-0146,Consumer,West,Rajasthan,Jaipur,Clothing,Men's Wear,Nimbus Men's Wear Smart,900.85,1,0.05,259.44,2023,8,Aug 2023,28.8
ORD-00779,2024-12-11,2024-12-16,CUST-0091,Corporate,West,Maharashtra,Mumbai,Office Supplies,Printers,Aura Printers Premium,36754.45,6,0.05,7981.25,2024,12,Dec 2024,21.72
ORD-00711,2023-10-06,2023-10-11,CUST-0220,Consumer,East,Bihar,Patna,Groceries,Snacks,Apex Snacks Lite,4220.48,7,0.0,677.11,2023,10,Oct 2023,16.04
ORD-01476,2023-12-20,2023-12-23,CUST-0011,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Winter Wear,Zenith Winter Wear Max,5413.14,2,0.2,697.36,2023,12,Dec 2023,12.88
ORD-00620,2023-04-15,2023-04-20,CUST-0174,Consumer,West,Maharashtra,Pune,Electronics,Headphones,Nimbus Headphones Smart,34015.31,1,0.3,-6173.7,2023,4,Apr 2023,-18.15
ORD-01014,2023-12-21,2023-12-25,CUST-0281,Home Office,East,Odisha,Bhubaneswar,Groceries,Snacks,Zenith Snacks Eco,597.9,7,0.0,122.09,2023,12,Dec 2023,20.42
ORD-00634,2024-09-02,2024-09-05,CUST-0393,Consumer,South,Kerala,Kochi,Office Supplies,Storage & Organizers,Nimbus Storage & Organizers Plus,5540.45,1,0.15,714.75,2024,9,Sep 2024,12.9
ORD-00556,2023-09-11,2023-09-13,CUST-0387,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Headphones,Orbit Headphones Classic,59664.28,2,0.05,5170.91,2023,9,Sep 2023,8.67
ORD-01508,2024-10-09,2024-10-13,CUST-0031,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper Products,Vertex Paper Products Pro,14108.05,2,0.05,3084.42,2024,10,Oct 2024,21.86
ORD-01197,2024-12-26,2024-12-28,CUST-0366,Corporate,South,Telangana,Hyderabad,Electronics,Mobile Phones,Pulse Mobile Phones Pro,80451.01,3,0.2,-13905.72,2024,12,Dec 2024,-17.28
ORD-00198,2024-03-11,2024-03-13,CUST-0099,Home Office,West,Maharashtra,Pune,Clothing,Men's Wear,Aura Men's Wear Eco,12158.5,4,0.05,4340.93,2024,3,Mar 2024,35.7
ORD-01915,2024-08-07,2024-08-08,CUST-0245,Consumer,North,Uttar Pradesh,Ghaziabad,Groceries,Beverages,Orbit Beverages Smart,1673.54,8,0.15,99.54,2024,8,Aug 2024,5.95
ORD-00852,2024-10-11,2024-10-13,CUST-0206,Home Office,West,Gujarat,Ahmedabad,Groceries,Personal Care,Nimbus Personal Care Pro,827.12,5,0.0,169.1,2024,10,Oct 2024,20.44
ORD-01686,2024-02-23,2024-02-29,CUST-0062,Corporate,East,Odisha,Bhubaneswar,Clothing,Men's Wear,Vertex Men's Wear Lite,5430.83,3,0.0,1940.07,2024,2,Feb 2024,35.72
ORD-01823,2023-10-22,2023-10-25,CUST-0397,Consumer,North,Delhi,New Delhi,Clothing,Women's Wear,Vertex Women's Wear Smart,5782.29,2,0.0,1849.45,2023,10,Oct 2023,31.98
ORD-01474,2024-11-24,2024-11-25,CUST-0269,Consumer,North,Haryana,Gurugram,Clothing,Winter Wear,Nova Winter Wear Pro,11739.26,4,0.15,2697.81,2024,11,Nov 2024,22.98
ORD-01386,2023-09-13,2023-09-16,CUST-0047,Corporate,South,Karnataka,Bengaluru,Groceries,Snacks,Atlas Snacks Max,3765.24,7,0.2,87.38,2023,9,Sep 2023,2.32
ORD-00979,2023-08-30,2023-09-01,CUST-0238,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Smart Watches,Vertex Smart Watches Lite,109903.99,3,0.0,9954.71,2023,8,Aug 2023,9.06
ORD-00785,2024-05-26,2024-05-30,CUST-0230,Corporate,West,Rajasthan,Jaipur,Clothing,Men's Wear,Nimbus Men's Wear Plus,16653.11,5,0.1,3893.02,2024,5,May 2024,23.38
ORD-01226,2023-04-29,2023-05-05,CUST-0272,Consumer,West,Rajasthan,Jaipur,Electronics,Headphones,Orbit Headphones Smart,14295.96,1,0.05,391.55,2023,4,Apr 2023,2.74
ORD-00141,2024-12-04,2024-12-06,CUST-0392,Consumer,North,Uttar Pradesh,Lucknow,Groceries,Beverages,Nova Beverages Ultra,4008.1,4,0.1,352.9,2024,12,Dec 2024,8.8
ORD-01337,2023-12-09,2023-12-15,CUST-0051,Consumer,West,Maharashtra,Pune,Office Supplies,Storage & Organizers,Crest Storage & Organizers Max,23423.59,3,0.0,6700.17,2023,12,Dec 2023,28.6
ORD-00915,2024-11-15,2024-11-20,CUST-0383,Corporate,West,Maharashtra,Pune,Clothing,Men's Wear,Pulse Men's Wear Pro,3545.53,1,0.0,1280.45,2024,11,Nov 2024,36.11
ORD-00049,2024-04-30,2024-05-03,CUST-0061,Corporate,North,Uttar Pradesh,Lucknow,Clothing,Kids Wear,Crest Kids Wear Eco,4225.13,4,0.05,1259.59,2024,4,Apr 2024,29.81
ORD-01393,2024-11-23,2024-11-28,CUST-0304,Home Office,South,Karnataka,Bengaluru,Electronics,Mobile Phones,Crest Mobile Phones Plus,90466.9,2,0.0,10844.78,2024,11,Nov 2024,11.99
ORD-01052,2023-07-15,2023-07-16,CUST-0073,Corporate,West,Rajasthan,Jaipur,Clothing,Kids Wear,Orbit Kids Wear Ultra,13532.28,4,0.15,2573.61,2023,7,Jul 2023,19.02
ORD-00951,2023-11-28,2023-12-04,CUST-0307,Home Office,North,Punjab,Ludhiana,Clothing,Footwear,Atlas Footwear Lite,11633.31,5,0.15,2194.94,2023,11,Nov 2023,18.87
ORD-01121,2023-10-18,2023-10-24,CUST-0121,Consumer,West,Rajasthan,Jaipur,Electronics,Laptops,Pulse Laptops Smart,11506.78,1,0.05,743.7,2023,10,Oct 2023,6.46
ORD-00770,2024-07-28,2024-07-29,CUST-0004,Corporate,West,Rajasthan,Jaipur,Clothing,Footwear,Crest Footwear Lite,4260.23,1,0.3,-35.77,2024,7,Jul 2024,-0.84
ORD-01909,2023-05-01,2023-05-06,CUST-0267,Home Office,West,Maharashtra,Pune,Clothing,Footwear,Pulse Footwear Lite,8471.84,2,0.0,2994.37,2023,5,May 2023,35.34
ORD-00242,2023-07-10,2023-07-11,CUST-0024,Corporate,South,Tamil Nadu,Chennai,Groceries,Snacks,Nova Snacks Plus,1202.09,8,0.0,227.31,2023,7,Jul 2023,18.91
ORD-00029,2024-09-19,2024-09-24,CUST-0004,Consumer,South,Karnataka,Bengaluru,Clothing,Winter Wear,Aura Winter Wear Basic,14432.85,5,0.2,2165.71,2024,9,Sep 2024,15.01
ORD-01257,2024-09-23,2024-09-27,CUST-0387,Corporate,South,Karnataka,Bengaluru,Electronics,Headphones,Aura Headphones Basic,4130.68,2,0.0,469.13,2024,9,Sep 2024,11.36
ORD-01467,2024-11-01,2024-11-02,CUST-0036,Consumer,South,Karnataka,Bengaluru,Electronics,Tablets,Nova Tablets Plus,41923.38,1,0.1,2306.38,2024,11,Nov 2024,5.5
ORD-01863,2023-08-22,2023-08-26,CUST-0373,Consumer,South,Telangana,Hyderabad,Clothing,Footwear,Orbit Footwear Max,12826.62,3,0.1,3754.07,2023,8,Aug 2023,29.27
ORD-01899,2024-09-02,2024-09-05,CUST-0294,Corporate,West,Maharashtra,Pune,Furniture,Sofas,Nova Sofas Max,30278.4,1,0.05,4456.43,2024,9,Sep 2024,14.72
ORD-01085,2023-06-03,2023-06-07,CUST-0317,Consumer,West,Maharashtra,Mumbai,Groceries,Snacks,Apex Snacks Eco,401.69,4,0.05,74.7,2023,6,Jun 2023,18.6
ORD-00013,2023-08-28,2023-08-30,CUST-0198,Corporate,South,Tamil Nadu,Chennai,Groceries,Personal Care,Aura Personal Care Lite,1070.32,8,0.0,209.72,2023,8,Aug 2023,19.59
ORD-01840,2024-03-02,2024-03-08,CUST-0019,Consumer,West,Maharashtra,Pune,Office Supplies,Printers,Vertex Printers Lite,2076.67,1,0.0,687.52,2024,3,Mar 2024,33.11
ORD-01558,2023-11-20,2023-11-22,CUST-0084,Home Office,North,Delhi,New Delhi,Groceries,Snacks,Aura Snacks Premium,151.93,3,0.1,12.7,2023,11,Nov 2023,8.36
ORD-01046,2024-08-25,2024-08-29,CUST-0265,Corporate,West,Maharashtra,Mumbai,Clothing,Men's Wear,Vertex Men's Wear Classic,953.84,1,0.15,206.24,2024,8,Aug 2024,21.62
ORD-01094,2023-08-16,2023-08-19,CUST-0006,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Printers,Vertex Printers Basic,1772.1,1,0.0,521.64,2023,8,Aug 2023,29.44
ORD-00986,2024-01-25,2024-01-30,CUST-0149,Home Office,South,Telangana,Hyderabad,Groceries,Staples,Vertex Staples Ultra,2431.34,8,0.0,561.64,2024,1,Jan 2024,23.1
ORD-00174,2023-02-28,2023-03-06,CUST-0197,Consumer,South,Kerala,Kochi,Clothing,Footwear,Orbit Footwear Ultra,1862.12,1,0.05,579.86,2023,2,Feb 2023,31.14
ORD-01063,2023-06-11,2023-06-17,CUST-0109,Consumer,West,Maharashtra,Mumbai,Electronics,Laptops,Crest Laptops Smart,25844.22,2,0.1,-663.28,2023,6,Jun 2023,-2.57
ORD-01757,2024-07-16,2024-07-21,CUST-0124,Consumer,East,Bihar,Patna,Furniture,Study Tables,Nimbus Study Tables Eco,15337.88,1,0.0,2256.86,2024,7,Jul 2024,14.71
ORD-00470,2024-07-22,2024-07-27,CUST-0153,Consumer,East,Bihar,Patna,Office Supplies,Stationery,Atlas Stationery Max,27128.78,5,0.1,5282.72,2024,7,Jul 2024,19.47
ORD-00273,2023-11-26,2023-12-02,CUST-0282,Consumer,East,West Bengal,Kolkata,Clothing,Winter Wear,Nova Winter Wear Classic,3961.28,5,0.05,1189.59,2023,11,Nov 2023,30.03
ORD-00900,2024-12-11,2024-12-12,CUST-0135,Corporate,North,Uttar Pradesh,Lucknow,Clothing,Men's Wear,Zenith Men's Wear Plus,2322.46,2,0.0,924.22,2024,12,Dec 2024,39.79
ORD-01374,2024-05-06,2024-05-10,CUST-0122,Corporate,West,Maharashtra,Mumbai,Office Supplies,Storage & Organizers,Orbit Storage & Organizers Lite,15452.14,5,0.1,2434.74,2024,5,May 2024,15.76
ORD-00674,2023-06-29,2023-07-01,CUST-0066,Consumer,North,Uttar Pradesh,Ghaziabad,Office Supplies,Printers,Atlas Printers Ultra,7791.25,1,0.05,1762.98,2023,6,Jun 2023,22.63
ORD-01731,2023-03-21,2023-03-25,CUST-0132,Corporate,West,Gujarat,Ahmedabad,Groceries,Beverages,Atlas Beverages Basic,4542.03,8,0.1,616.1,2023,3,Mar 2023,13.56
ORD-01048,2023-03-28,2023-04-02,CUST-0317,Corporate,North,Uttar Pradesh,Lucknow,Groceries,Staples,Pulse Staples Premium,6986.93,10,0.1,836.29,2023,3,Mar 2023,11.97
ORD-01270,2023-09-24,2023-09-29,CUST-0147,Home Office,North,Uttar Pradesh,Ghaziabad,Furniture,Sofas,Atlas Sofas Classic,29598.8,1,0.0,4983.29,2023,9,Sep 2023,16.84
ORD-00857,2023-02-04,2023-02-08,CUST-0098,Corporate,West,Maharashtra,Pune,Groceries,Personal Care,Vertex Personal Care Smart,6217.34,6,0.15,426.53,2023,2,Feb 2023,6.86
ORD-01808,2024-09-19,2024-09-24,CUST-0362,Consumer,North,Uttar Pradesh,Ghaziabad,Groceries,Staples,Nimbus Staples Premium,4389.57,7,0.2,18.48,2024,9,Sep 2024,0.42
ORD-00330,2024-10-23,2024-10-29,CUST-0018,Corporate,West,Gujarat,Ahmedabad,Electronics,Laptops,Nimbus Laptops Basic,153270.07,3,0.0,10947.05,2024,10,Oct 2024,7.14
ORD-00607,2024-10-28,2024-11-02,CUST-0145,Corporate,West,Maharashtra,Pune,Electronics,Mobile Phones,Nova Mobile Phones Basic,53837.2,1,0.0,435.65,2024,10,Oct 2024,0.81
ORD-00387,2023-12-09,2023-12-14,CUST-0312,Corporate,East,Bihar,Patna,Office Supplies,Storage & Organizers,Orbit Storage & Organizers Lite,14106.33,6,0.2,1298.59,2023,12,Dec 2023,9.21
ORD-00562,2023-10-06,2023-10-12,CUST-0305,Consumer,South,Telangana,Hyderabad,Electronics,Smart Watches,Nimbus Smart Watches Premium,21998.7,2,0.4,-6455.87,2023,10,Oct 2023,-29.35
ORD-00303,2024-11-10,2024-11-16,CUST-0058,Consumer,West,Maharashtra,Mumbai,Groceries,Beverages,Nova Beverages Lite,476.78,1,0.0,75.04,2024,11,Nov 2024,15.74
ORD-01838,2024-02-01,2024-02-05,CUST-0141,Consumer,East,Odisha,Bhubaneswar,Electronics,Laptops,Nova Laptops Premium,36317.65,1,0.05,836.67,2024,2,Feb 2024,2.3
ORD-01806,2024-03-29,2024-04-03,CUST-0230,Consumer,West,Rajasthan,Jaipur,Electronics,Tablets,Pulse Tablets Lite,105497.02,2,0.3,-24376.11,2024,3,Mar 2024,-23.11
ORD-01792,2023-11-06,2023-11-07,CUST-0005,Corporate,West,Rajasthan,Jaipur,Groceries,Personal Care,Apex Personal Care Classic,1761.69,2,0.05,249.72,2023,11,Nov 2023,14.18
ORD-01155,2024-09-19,2024-09-20,CUST-0235,Home Office,West,Gujarat,Ahmedabad,Electronics,Laptops,Nova Laptops Classic,41242.65,1,0.0,5492.05,2024,9,Sep 2024,13.32
ORD-01608,2024-12-02,2024-12-05,CUST-0137,Corporate,North,Delhi,New Delhi,Furniture,Study Tables,Nova Study Tables Plus,15254.46,1,0.15,1181.13,2024,12,Dec 2024,7.74
ORD-01531,2023-08-24,2023-08-29,CUST-0091,Consumer,South,Tamil Nadu,Chennai,Clothing,Footwear,Vertex Footwear Basic,13250.63,4,0.05,4239.7,2023,8,Aug 2023,32.0
ORD-00347,2024-02-18,2024-02-19,CUST-0016,Consumer,South,Tamil Nadu,Chennai,Clothing,Footwear,Nimbus Footwear Eco,2795.42,4,0.0,972.9,2024,2,Feb 2024,34.8
ORD-01211,2023-10-16,2023-10-19,CUST-0348,Home Office,South,Telangana,Hyderabad,Electronics,Headphones,Zenith Headphones Pro,4528.23,1,0.0,341.47,2023,10,Oct 2023,7.54
ORD-00356,2023-09-19,2023-09-24,CUST-0001,Consumer,North,Delhi,New Delhi,Furniture,Office Chairs,Pulse Office Chairs Max,7475.61,2,0.0,1375.0,2023,9,Sep 2023,18.39
ORD-01756,2024-06-30,2024-07-02,CUST-0339,Consumer,North,Delhi,New Delhi,Clothing,Winter Wear,Nova Winter Wear Classic,8214.16,2,0.0,2754.73,2024,6,Jun 2024,33.54
ORD-01463,2024-01-07,2024-01-10,CUST-0202,Consumer,North,Uttar Pradesh,Ghaziabad,Electronics,Laptops,Vertex Laptops Lite,29661.49,3,0.1,-166.29,2024,1,Jan 2024,-0.56
ORD-00698,2024-11-03,2024-11-08,CUST-0038,Consumer,South,Tamil Nadu,Chennai,Groceries,Snacks,Atlas Snacks Smart,6034.19,6,0.0,1202.75,2024,11,Nov 2024,19.93
ORD-00848,2024-04-07,2024-04-08,CUST-0065,Consumer,North,Punjab,Ludhiana,Furniture,Bookcases,Orbit Bookcases Ultra,67964.94,2,0.15,1299.83,2024,4,Apr 2024,1.91
ORD-01773,2024-02-17,2024-02-23,CUST-0325,Home Office,West,Rajasthan,Jaipur,Electronics,Laptops,Apex Laptops Pro,11196.6,1,0.0,1202.13,2024,2,Feb 2024,10.74
ORD-00623,2024-06-10,2024-06-11,CUST-0263,Consumer,West,Rajasthan,Jaipur,Clothing,Footwear,Aura Footwear Eco,19533.59,5,0.05,6498.01,2024,6,Jun 2024,33.27
ORD-01162,2024-10-18,2024-10-23,CUST-0234,Corporate,North,Delhi,New Delhi,Electronics,Smart Watches,Atlas Smart Watches Basic,36670.53,1,0.05,1941.05,2024,10,Oct 2024,5.29
ORD-00529,2024-10-30,2024-11-03,CUST-0153,Corporate,North,Haryana,Gurugram,Clothing,Women's Wear,Apex Women's Wear Pro,15147.41,4,0.1,3981.85,2024,10,Oct 2024,26.29
ORD-00797,2024-11-29,2024-12-03,CUST-0066,Corporate,South,Telangana,Hyderabad,Clothing,Men's Wear,Pulse Men's Wear Plus,7989.28,3,0.1,1737.3,2024,11,Nov 2024,21.75
ORD-01348,2024-12-23,2024-12-26,CUST-0033,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Laptops,Atlas Laptops Classic,42718.12,1,0.2,-4464.0,2024,12,Dec 2024,-10.45
ORD-00218,2023-05-01,2023-05-03,CUST-0209,Corporate,West,Maharashtra,Mumbai,Office Supplies,Paper Products,Nimbus Paper Products Pro,8226.95,2,0.15,1453.81,2023,5,May 2023,17.67
ORD-00604,2023-10-20,2023-10-21,CUST-0139,Consumer,West,Maharashtra,Pune,Groceries,Staples,Atlas Staples Pro,985.89,10,0.15,80.79,2023,10,Oct 2023,8.19
ORD-00925,2023-10-23,2023-10-29,CUST-0144,Consumer,East,West Bengal,Kolkata,Electronics,Laptops,Nova Laptops Eco,25527.69,2,0.1,-1328.18,2023,10,Oct 2023,-5.2
ORD-01023,2024-06-23,2024-06-26,CUST-0242,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Bookcases,Nova Bookcases Pro,61206.41,2,0.15,2604.67,2024,6,Jun 2024,4.26
ORD-00884,2024-07-17,2024-07-20,CUST-0084,Consumer,North,Uttar Pradesh,Ghaziabad,Electronics,Mobile Phones,Crest Mobile Phones Smart,26205.13,1,0.0,2588.35,2024,7,Jul 2024,9.88
ORD-00454,2023-11-07,2023-11-13,CUST-0296,Consumer,West,Gujarat,Ahmedabad,Clothing,Footwear,Nimbus Footwear Classic,1757.27,3,0.0,664.37,2023,11,Nov 2023,37.81
ORD-00511,2023-04-08,2023-04-13,CUST-0075,Corporate,North,Uttar Pradesh,Ghaziabad,Electronics,Laptops,Crest Laptops Basic,104827.19,3,0.0,7423.63,2023,4,Apr 2023,7.08
ORD-00416,2024-08-25,2024-08-29,CUST-0356,Consumer,West,Gujarat,Ahmedabad,Clothing,Women's Wear,Vertex Women's Wear Plus,8674.46,5,0.1,1859.6,2024,8,Aug 2024,21.44
ORD-01848,2023-01-10,2023-01-11,CUST-0070,Home Office,South,Tamil Nadu,Chennai,Clothing,Kids Wear,Orbit Kids Wear Plus,1315.92,1,0.0,442.36,2023,1,Jan 2023,33.62
ORD-01638,2024-06-26,2024-07-01,CUST-0063,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Paper Products,Orbit Paper Products Ultra,12254.19,6,0.15,2498.51,2024,6,Jun 2024,20.39
ORD-01229,2023-09-05,2023-09-10,CUST-0182,Consumer,West,Maharashtra,Pune,Groceries,Personal Care,Pulse Personal Care Plus,6559.84,9,0.15,309.89,2023,9,Sep 2023,4.72
ORD-00808,2024-10-27,2024-10-29,CUST-0009,Consumer,North,Delhi,New Delhi,Office Supplies,Paper Products,Vertex Paper Products Ultra,4384.89,2,0.0,1358.6,2024,10,Oct 2024,30.98
ORD-00689,2024-03-20,2024-03-23,CUST-0054,Home Office,North,Haryana,Gurugram,Electronics,Tablets,Pulse Tablets Basic,24877.09,1,0.1,253.94,2024,3,Mar 2024,1.02
ORD-00836,2024-07-23,2024-07-25,CUST-0273,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Paper Products,Vertex Paper Products Premium,31318.79,4,0.05,7928.6,2024,7,Jul 2024,25.32
ORD-00530,2023-02-05,2023-02-10,CUST-0327,Home Office,East,West Bengal,Kolkata,Groceries,Staples,Crest Staples Classic,2173.13,9,0.1,179.96,2023,2,Feb 2023,8.28
ORD-01782,2023-05-01,2023-05-07,CUST-0178,Home Office,West,Maharashtra,Pune,Office Supplies,Storage & Organizers,Crest Storage & Organizers Plus,4847.27,1,0.0,1449.75,2023,5,May 2023,29.91
ORD-00844,2023-12-10,2023-12-12,CUST-0013,Consumer,South,Telangana,Hyderabad,Groceries,Staples,Vertex Staples Plus,4099.97,4,0.0,1086.73,2023,12,Dec 2023,26.51
ORD-00328,2024-12-31,2025-01-04,CUST-0372,Consumer,East,West Bengal,Kolkata,Clothing,Kids Wear,Nimbus Kids Wear Premium,3182.91,3,0.2,337.23,2024,12,Dec 2024,10.6
ORD-00533,2024-01-12,2024-01-13,CUST-0224,Corporate,West,Gujarat,Ahmedabad,Furniture,Sofas,Aura Sofas Pro,6582.51,1,0.05,1002.58,2024,1,Jan 2024,15.23
ORD-01392,2024-02-07,2024-02-10,CUST-0058,Corporate,North,Punjab,Ludhiana,Office Supplies,Storage & Organizers,Nimbus Storage & Organizers Pro,11469.65,8,0.0,3139.65,2024,2,Feb 2024,27.37
ORD-00916,2024-03-27,2024-04-02,CUST-0271,Corporate,East,Bihar,Patna,Electronics,Laptops,Apex Laptops Pro,41891.36,1,0.0,3082.25,2024,3,Mar 2024,7.36
ORD-00401,2024-09-17,2024-09-18,CUST-0065,Consumer,West,Maharashtra,Mumbai,Electronics,Mobile Phones,Orbit Mobile Phones Pro,14712.42,1,0.0,1120.82,2024,9,Sep 2024,7.62
ORD-01998,2023-04-01,2023-04-03,CUST-0006,Consumer,North,Uttar Pradesh,Ghaziabad,Electronics,Smart Watches,Pulse Smart Watches Plus,53600.02,3,0.05,2916.89,2023,4,Apr 2023,5.44
ORD-01066,2023-07-11,2023-07-14,CUST-0277,Corporate,North,Uttar Pradesh,Lucknow,Electronics,Tablets,Apex Tablets Classic,129869.25,3,0.1,1437.86,2023,7,Jul 2023,1.11
ORD-01376,2023-02-12,2023-02-18,CUST-0332,Consumer,South,Kerala,Kochi,Electronics,Mobile Phones,Atlas Mobile Phones Lite,15132.75,1,0.15,-610.2,2023,2,Feb 2023,-4.03
ORD-00939,2024-11-04,2024-11-07,CUST-0305,Corporate,West,Maharashtra,Pune,Electronics,Smart Watches,Vertex Smart Watches Plus,157232.37,3,0.05,9355.74,2024,11,Nov 2024,5.95
ORD-01720,2024-12-18,2024-12-23,CUST-0315,Consumer,South,Kerala,Kochi,Groceries,Snacks,Atlas Snacks Plus,2237.71,3,0.15,123.69,2024,12,Dec 2024,5.53
ORD-00649,2023-09-25,2023-09-30,CUST-0217,Consumer,West,Maharashtra,Mumbai,Furniture,Bed Frames,Pulse Bed Frames Max,10850.95,1,0.0,2539.71,2023,9,Sep 2023,23.41
ORD-00200,2023-01-25,2023-01-29,CUST-0157,Consumer,East,Bihar,Patna,Clothing,Footwear,Pulse Footwear Smart,898.9,1,0.05,250.98,2023,1,Jan 2023,27.92
ORD-01819,2024-01-27,2024-01-28,CUST-0384,Consumer,North,Punjab,Ludhiana,Electronics,Laptops,Pulse Laptops Pro,103857.15,2,0.3,-18772.11,2024,1,Jan 2024,-18.07
ORD-01860,2024-01-30,2024-02-01,CUST-0342,Corporate,East,Bihar,Patna,Furniture,Office Chairs,Orbit Office Chairs Ultra,2854.1,1,0.05,486.89,2024,1,Jan 2024,17.06
ORD-01606,2023-04-29,2023-05-03,CUST-0161,Home Office,North,Uttar Pradesh,Ghaziabad,Office Supplies,Stationery,Crest Stationery Smart,5967.57,2,0.05,1197.44,2023,4,Apr 2023,20.07
ORD-01248,2023-08-07,2023-08-11,CUST-0126,Corporate,North,Uttar Pradesh,Ghaziabad,Clothing,Footwear,Zenith Footwear Eco,4086.59,1,0.05,1200.03,2023,8,Aug 2023,29.37
ORD-00481,2024-12-23,2024-12-25,CUST-0052,Corporate,East,Odisha,Bhubaneswar,Electronics,Laptops,Atlas Laptops Lite,45352.72,1,0.15,-2475.65,2024,12,Dec 2024,-5.46
ORD-01309,2023-09-03,2023-09-07,CUST-0080,Consumer,South,Tamil Nadu,Chennai,Groceries,Beverages,Zenith Beverages Smart,1832.56,9,0.05,398.57,2023,9,Sep 2023,21.75
ORD-00515,2024-12-06,2024-12-09,CUST-0042,Corporate,East,West Bengal,Kolkata,Groceries,Personal Care,Nimbus Personal Care Eco,5990.63,7,0.2,-188.31,2024,12,Dec 2024,-3.14
ORD-01747,2023-06-11,2023-06-12,CUST-0072,Corporate,North,Uttar Pradesh,Ghaziabad,Clothing,Winter Wear,Nimbus Winter Wear Smart,3820.86,2,0.05,1196.07,2023,6,Jun 2023,31.3
ORD-01810,2024-12-02,2024-12-06,CUST-0323,Home Office,South,Tamil Nadu,Chennai,Electronics,Tablets,Aura Tablets Pro,132217.43,3,0.0,12730.82,2024,12,Dec 2024,9.63
ORD-00640,2024-08-25,2024-08-28,CUST-0078,Home Office,West,Gujarat,Ahmedabad,Groceries,Snacks,Orbit Snacks Basic,1081.17,1,0.0,273.45,2024,8,Aug 2024,25.29
ORD-01394,2024-03-20,2024-03-22,CUST-0047,Consumer,North,Punjab,Ludhiana,Groceries,Staples,Vertex Staples Ultra,7900.98,9,0.1,1193.38,2024,3,Mar 2024,15.1
ORD-00183,2024-10-14,2024-10-18,CUST-0334,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Printers,Aura Printers Max,21624.55,6,0.0,5437.37,2024,10,Oct 2024,25.14
ORD-01207,2023-10-30,2023-11-02,CUST-0139,Consumer,West,Rajasthan,Jaipur,Clothing,Men's Wear,Vertex Men's Wear Ultra,1734.73,1,0.0,602.08,2023,10,Oct 2023,34.71
ORD-01567,2023-12-05,2023-12-08,CUST-0289,Consumer,North,Punjab,Ludhiana,Office Supplies,Printers,Aura Printers Max,62145.89,8,0.0,16516.75,2023,12,Dec 2023,26.58
ORD-00895,2024-05-11,2024-05-16,CUST-0281,Corporate,West,Rajasthan,Jaipur,Groceries,Staples,Aura Staples Smart,428.22,3,0.05,78.96,2024,5,May 2024,18.44
